trial,p,M,C,nguesses,prob
70,0.1,64,4,4,0.999
71,0.1,64,4,4,0.999
72,0.1,64,4,4,0.999
73,0.1,64,4,4,1
74,0.1,64,4,4,1
75,0.1,64,4,4,1
76,0.1,64,4,4,1
77,0.1,64,4,4,1
78,0.1,64,4,4,1
79,0.1,64,4,4,1
80,0.1,64,4,4,1
81,0.1,64,4,4,1
82,0.1,64,4,4,1
83,0.1,64,4,4,1
84,0.1,64,4,4,1
85,0.1,64,4,4,1
86,0.1,64,4,4,1
87,0.1,64,4,4,1
88,0.1,64,4,4,1
89,0.1,64,4,4,1
90,0.1,64,4,4,1
91,0.1,64,4,4,1
92,0.1,64,4,4,1
93,0.1,64,4,4,1
94,0.1,64,4,4,1
95,0.1,64,4,4,1
96,0.1,64,4,4,1
97,0.1,64,4,4,1
98,0.1,64,4,4,1
99,0.1,64,4,4,1
100,0.1,64,4,4,1
1,0.2,64,4,4,0
2,0.2,64,4,4,0.106
3,0.2,64,4,4,0.293
4,0.2,64,4,4,0.426
5,0.2,64,4,4,0.548
6,0.2,64,4,4,0.648
7,0.2,64,4,4,0.706
8,0.2,64,4,4,0.752
9,0.2,64,4,4,0.804
10,0.2,64,4,4,0.843
11,0.2,64,4,4,0.871
12,0.2,64,4,4,0.894
13,0.2,64,4,4,0.919
14,0.2,64,4,4,0.927
15,0.2,64,4,4,0.9410000000000001
16,0.2,64,4,4,0.951
17,0.2,64,4,4,0.962
18,0.2,64,4,4,0.97
19,0.2,64,4,4,0.974
20,0.2,64,4,4,0.979
21,0.2,64,4,4,0.984
22,0.2,64,4,4,0.986
23,0.2,64,4,4,0.99
24,0.2,64,4,4,0.992
25,0.2,64,4,4,0.994
26,0.2,64,4,4,0.994
27,0.2,64,4,4,0.994
28,0.2,64,4,4,0.995
29,0.2,64,4,4,0.995
30,0.2,64,4,4,0.995
31,0.2,64,4,4,0.995
32,0.2,64,4,4,0.995
33,0.2,64,4,4,0.996
34,0.2,64,4,4,0.998
35,0.2,64,4,4,0.999
36,0.2,64,4,4,0.999
37,0.2,64,4,4,0.999
38,0.2,64,4,4,1
39,0.2,64,4,4,1
40,0.2,64,4,4,1
41,0.2,64,4,4,1
42,0.2,64,4,4,1
43,0.2,64,4,4,1
44,0.2,64,4,4,1
45,0.2,64,4,4,1
46,0.2,64,4,4,1
47,0.2,64,4,4,1
48,0.2,64,4,4,1
49,0.2,64,4,4,1
50,0.2,64,4,4,1
51,0.2,64,4,4,1
52,0.2,64,4,4,1
53,0.2,64,4,4,1
54,0.2,64,4,4,1
55,0.2,64,4,4,1
56,0.2,64,4,4,1
57,0.2,64,4,4,1
58,0.2,64,4,4,1
59,0.2,64,4,4,1
60,0.2,64,4,4,1
61,0.2,64,4,4,1
62,0.2,64,4,4,1
63,0.2,64,4,4,1
64,0.2,64,4,4,1
65,0.2,64,4,4,1
66,0.2,64,4,4,1
67,0.2,64,4,4,1
68,0.2,64,4,4,1
69,0.2,64,4,4,1
70,0.2,64,4,4,1
71,0.2,64,4,4,1
72,0.2,64,4,4,1
73,0.2,64,4,4,1
74,0.2,64,4,4,1
75,0.2,64,4,4,1
76,0.2,64,4,4,1
77,0.2,64,4,4,1
78,0.2,64,4,4,1
79,0.2,64,4,4,1
80,0.2,64,4,4,1
81,0.2,64,4,4,1
82,0.2,64,4,4,1
83,0.2,64,4,4,1
84,0.2,64,4,4,1
85,0.2,64,4,4,1
86,0.2,64,4,4,1
87,0.2,64,4,4,1
88,0.2,64,4,4,1
89,0.2,64,4,4,1
90,0.2,64,4,4,1
91,0.2,64,4,4,1
92,0.2,64,4,4,1
93,0.2,64,4,4,1
94,0.2,64,4,4,1
95,0.2,64,4,4,1
96,0.2,64,4,4,1
97,0.2,64,4,4,1
98,0.2,64,4,4,1
99,0.2,64,4,4,1
100,0.2,64,4,4,1
1,0.3,64,4,4,0
2,0.3,64,4,4,0.089
3,0.3,64,4,4,0.33399999999999996
4,0.3,64,4,4,0.522
5,0.3,64,4,4,0.6659999999999999
6,0.3,64,4,4,0.76
7,0.3,64,4,4,0.824
8,0.3,64,4,4,0.874
9,0.3,64,4,4,0.917
10,0.3,64,4,4,0.94
11,0.3,64,4,4,0.955
12,0.3,64,4,4,0.97
13,0.3,64,4,4,0.981
14,0.3,64,4,4,0.991
15,0.3,64,4,4,0.993
16,0.3,64,4,4,0.995
17,0.3,64,4,4,0.998
18,0.3,64,4,4,0.998
19,0.3,64,4,4,0.999
20,0.3,64,4,4,0.999
21,0.3,64,4,4,1
22,0.3,64,4,4,1
23,0.3,64,4,4,1
24,0.3,64,4,4,1
25,0.3,64,4,4,1
26,0.3,64,4,4,1
27,0.3,64,4,4,1
28,0.3,64,4,4,1
29,0.3,64,4,4,1
30,0.3,64,4,4,1
31,0.3,64,4,4,1
32,0.3,64,4,4,1
33,0.3,64,4,4,1
34,0.3,64,4,4,1
35,0.3,64,4,4,1
36,0.3,64,4,4,1
37,0.3,64,4,4,1
38,0.3,64,4,4,1
39,0.3,64,4,4,1
40,0.3,64,4,4,1
41,0.3,64,4,4,1
42,0.3,64,4,4,1
43,0.3,64,4,4,1
44,0.3,64,4,4,1
45,0.3,64,4,4,1
46,0.3,64,4,4,1
47,0.3,64,4,4,1
48,0.3,64,4,4,1
49,0.3,64,4,4,1
50,0.3,64,4,4,1
51,0.3,64,4,4,1
52,0.3,64,4,4,1
53,0.3,64,4,4,1
54,0.3,64,4,4,1
55,0.3,64,4,4,1
56,0.3,64,4,4,1
57,0.3,64,4,4,1
58,0.3,64,4,4,1
59,0.3,64,4,4,1
60,0.3,64,4,4,1
61,0.3,64,4,4,1
62,0.3,64,4,4,1
63,0.3,64,4,4,1
64,0.3,64,4,4,1
65,0.3,64,4,4,1
66,0.3,64,4,4,1
67,0.3,64,4,4,1
68,0.3,64,4,4,1
69,0.3,64,4,4,1
70,0.3,64,4,4,1
71,0.3,64,4,4,1
72,0.3,64,4,4,1
73,0.3,64,4,4,1
74,0.3,64,4,4,1
75,0.3,64,4,4,1
76,0.3,64,4,4,1
77,0.3,64,4,4,1
78,0.3,64,4,4,1
79,0.3,64,4,4,1
80,0.3,64,4,4,1
81,0.3,64,4,4,1
82,0.3,64,4,4,1
83,0.3,64,4,4,1
84,0.3,64,4,4,1
85,0.3,64,4,4,1
86,0.3,64,4,4,1
87,0.3,64,4,4,1
88,0.3,64,4,4,1
89,0.3,64,4,4,1
90,0.3,64,4,4,1
91,0.3,64,4,4,1
92,0.3,64,4,4,1
93,0.3,64,4,4,1
94,0.3,64,4,4,1
95,0.3,64,4,4,1
96,0.3,64,4,4,1
97,0.3,64,4,4,1
98,0.3,64,4,4,1
99,0.3,64,4,4,1
100,0.3,64,4,4,1
1,0.4,64,4,4,0
2,0.4,64,4,4,0.083
3,0.4,64,4,4,0.436
4,0.4,64,4,4,0.661
5,0.4,64,4,4,0.788
6,0.4,64,4,4,0.869
7,0.4,64,4,4,0.923
8,0.4,64,4,4,0.951
9,0.4,64,4,4,0.972
10,0.4,64,4,4,0.984
11,0.4,64,4,4,0.987
12,0.4,64,4,4,0.992
13,0.4,64,4,4,0.995
14,0.4,64,4,4,0.998
15,0.4,64,4,4,0.998
16,0.4,64,4,4,0.998
17,0.4,64,4,4,0.998
18,0.4,64,4,4,0.998
19,0.4,64,4,4,0.999
20,0.4,64,4,4,0.999
21,0.4,64,4,4,1
22,0.4,64,4,4,1
23,0.4,64,4,4,1
24,0.4,64,4,4,1
25,0.4,64,4,4,1
26,0.4,64,4,4,1
27,0.4,64,4,4,1
28,0.4,64,4,4,1
29,0.4,64,4,4,1
30,0.4,64,4,4,1
31,0.4,64,4,4,1
32,0.4,64,4,4,1
33,0.4,64,4,4,1
34,0.4,64,4,4,1
35,0.4,64,4,4,1
36,0.4,64,4,4,1
37,0.4,64,4,4,1
38,0.4,64,4,4,1
39,0.4,64,4,4,1
40,0.4,64,4,4,1
41,0.4,64,4,4,1
42,0.4,64,4,4,1
43,0.4,64,4,4,1
44,0.4,64,4,4,1
45,0.4,64,4,4,1
46,0.4,64,4,4,1
47,0.4,64,4,4,1
48,0.4,64,4,4,1
49,0.4,64,4,4,1
50,0.4,64,4,4,1
51,0.4,64,4,4,1
52,0.4,64,4,4,1
53,0.4,64,4,4,1
54,0.4,64,4,4,1
55,0.4,64,4,4,1
56,0.4,64,4,4,1
57,0.4,64,4,4,1
58,0.4,64,4,4,1
59,0.4,64,4,4,1
60,0.4,64,4,4,1
61,0.4,64,4,4,1
62,0.4,64,4,4,1
63,0.4,64,4,4,1
64,0.4,64,4,4,1
65,0.4,64,4,4,1
66,0.4,64,4,4,1
67,0.4,64,4,4,1
68,0.4,64,4,4,1
69,0.4,64,4,4,1
70,0.4,64,4,4,1
71,0.4,64,4,4,1
72,0.4,64,4,4,1
73,0.4,64,4,4,1
74,0.4,64,4,4,1
75,0.4,64,4,4,1
76,0.4,64,4,4,1
77,0.4,64,4,4,1
78,0.4,64,4,4,1
79,0.4,64,4,4,1
80,0.4,64,4,4,1
81,0.4,64,4,4,1
82,0.4,64,4,4,1
83,0.4,64,4,4,1
84,0.4,64,4,4,1
85,0.4,64,4,4,1
86,0.4,64,4,4,1
87,0.4,64,4,4,1
88,0.4,64,4,4,1
89,0.4,64,4,4,1
90,0.4,64,4,4,1
91,0.4,64,4,4,1
92,0.4,64,4,4,1
93,0.4,64,4,4,1
94,0.4,64,4,4,1
95,0.4,64,4,4,1
96,0.4,64,4,4,1
97,0.4,64,4,4,1
98,0.4,64,4,4,1
99,0.4,64,4,4,1
100,0.4,64,4,4,1
1,0.5,64,4,4,0
2,0.5,64,4,4,0.053
3,0.5,64,4,4,0.51
4,0.5,64,4,4,0.723
5,0.5,64,4,4,0.852
6,0.5,64,4,4,0.93
7,0.5,64,4,4,0.968
8,0.5,64,4,4,0.975
9,0.5,64,4,4,0.988
10,0.5,64,4,4,0.998
11,0.5,64,4,4,0.998
12,0.5,64,4,4,0.999
13,0.5,64,4,4,0.999
14,0.5,64,4,4,1
15,0.5,64,4,4,1
16,0.5,64,4,4,1
17,0.5,64,4,4,1
18,0.5,64,4,4,1
19,0.5,64,4,4,1
20,0.5,64,4,4,1
21,0.5,64,4,4,1
22,0.5,64,4,4,1
23,0.5,64,4,4,1
24,0.5,64,4,4,1
25,0.5,64,4,4,1
26,0.5,64,4,4,1
27,0.5,64,4,4,1
28,0.5,64,4,4,1
29,0.5,64,4,4,1
30,0.5,64,4,4,1
31,0.5,64,4,4,1
32,0.5,64,4,4,1
33,0.5,64,4,4,1
34,0.5,64,4,4,1
35,0.5,64,4,4,1
36,0.5,64,4,4,1
37,0.5,64,4,4,1
38,0.5,64,4,4,1
39,0.5,64,4,4,1
40,0.5,64,4,4,1
41,0.5,64,4,4,1
42,0.5,64,4,4,1
43,0.5,64,4,4,1
44,0.5,64,4,4,1
45,0.5,64,4,4,1
46,0.5,64,4,4,1
47,0.5,64,4,4,1
48,0.5,64,4,4,1
49,0.5,64,4,4,1
50,0.5,64,4,4,1
51,0.5,64,4,4,1
52,0.5,64,4,4,1
53,0.5,64,4,4,1
54,0.5,64,4,4,1
55,0.5,64,4,4,1
56,0.5,64,4,4,1
57,0.5,64,4,4,1
58,0.5,64,4,4,1
59,0.5,64,4,4,1
60,0.5,64,4,4,1
61,0.5,64,4,4,1
62,0.5,64,4,4,1
63,0.5,64,4,4,1
64,0.5,64,4,4,1
65,0.5,64,4,4,1
66,0.5,64,4,4,1
67,0.5,64,4,4,1
68,0.5,64,4,4,1
69,0.5,64,4,4,1
70,0.5,64,4,4,1
71,0.5,64,4,4,1
72,0.5,64,4,4,1
73,0.5,64,4,4,1
74,0.5,64,4,4,1
75,0.5,64,4,4,1
76,0.5,64,4,4,1
77,0.5,64,4,4,1
78,0.5,64,4,4,1
79,0.5,64,4,4,1
80,0.5,64,4,4,1
81,0.5,64,4,4,1
82,0.5,64,4,4,1
83,0.5,64,4,4,1
84,0.5,64,4,4,1
85,0.5,64,4,4,1
86,0.5,64,4,4,1
87,0.5,64,4,4,1
88,0.5,64,4,4,1
89,0.5,64,4,4,1
90,0.5,64,4,4,1
91,0.5,64,4,4,1
92,0.5,64,4,4,1
93,0.5,64,4,4,1
94,0.5,64,4,4,1
95,0.5,64,4,4,1
96,0.5,64,4,4,1
97,0.5,64,4,4,1
98,0.5,64,4,4,1
99,0.5,64,4,4,1
100,0.5,64,4,4,1
1,0.6,64,4,4,0
2,0.6,64,4,4,0.036
3,0.6,64,4,4,0.5790000000000001
4,0.6,64,4,4,0.8190000000000001
5,0.6,64,4,4,0.919
6,0.6,64,4,4,0.9660000000000001
7,0.6,64,4,4,0.984
8,0.6,64,4,4,0.993
9,0.6,64,4,4,1
10,0.6,64,4,4,1
11,0.6,64,4,4,1
12,0.6,64,4,4,1
13,0.6,64,4,4,1
14,0.6,64,4,4,1
15,0.6,64,4,4,1
16,0.6,64,4,4,1
17,0.6,64,4,4,1
18,0.6,64,4,4,1
19,0.6,64,4,4,1
20,0.6,64,4,4,1
21,0.6,64,4,4,1
22,0.6,64,4,4,1
23,0.6,64,4,4,1
24,0.6,64,4,4,1
25,0.6,64,4,4,1
26,0.6,64,4,4,1
27,0.6,64,4,4,1
28,0.6,64,4,4,1
29,0.6,64,4,4,1
30,0.6,64,4,4,1
31,0.6,64,4,4,1
32,0.6,64,4,4,1
33,0.6,64,4,4,1
34,0.6,64,4,4,1
35,0.6,64,4,4,1
36,0.6,64,4,4,1
37,0.6,64,4,4,1
38,0.6,64,4,4,1
39,0.6,64,4,4,1
40,0.6,64,4,4,1
41,0.6,64,4,4,1
42,0.6,64,4,4,1
43,0.6,64,4,4,1
44,0.6,64,4,4,1
45,0.6,64,4,4,1
46,0.6,64,4,4,1
47,0.6,64,4,4,1
48,0.6,64,4,4,1
49,0.6,64,4,4,1
50,0.6,64,4,4,1
51,0.6,64,4,4,1
52,0.6,64,4,4,1
53,0.6,64,4,4,1
54,0.6,64,4,4,1
55,0.6,64,4,4,1
56,0.6,64,4,4,1
57,0.6,64,4,4,1
58,0.6,64,4,4,1
59,0.6,64,4,4,1
60,0.6,64,4,4,1
61,0.6,64,4,4,1
62,0.6,64,4,4,1
63,0.6,64,4,4,1
64,0.6,64,4,4,1
65,0.6,64,4,4,1
66,0.6,64,4,4,1
67,0.6,64,4,4,1
68,0.6,64,4,4,1
69,0.6,64,4,4,1
70,0.6,64,4,4,1
71,0.6,64,4,4,1
72,0.6,64,4,4,1
73,0.6,64,4,4,1
74,0.6,64,4,4,1
75,0.6,64,4,4,1
76,0.6,64,4,4,1
77,0.6,64,4,4,1
78,0.6,64,4,4,1
79,0.6,64,4,4,1
80,0.6,64,4,4,1
81,0.6,64,4,4,1
82,0.6,64,4,4,1
83,0.6,64,4,4,1
84,0.6,64,4,4,1
85,0.6,64,4,4,1
86,0.6,64,4,4,1
87,0.6,64,4,4,1
88,0.6,64,4,4,1
89,0.6,64,4,4,1
90,0.6,64,4,4,1
91,0.6,64,4,4,1
92,0.6,64,4,4,1
93,0.6,64,4,4,1
94,0.6,64,4,4,1
95,0.6,64,4,4,1
96,0.6,64,4,4,1
97,0.6,64,4,4,1
98,0.6,64,4,4,1
99,0.6,64,4,4,1
100,0.6,64,4,4,1
1,0.7,64,4,4,0
2,0.7,64,4,4,0.019
3,0.7,64,4,4,0.619
4,0.7,64,4,4,0.864
5,0.7,64,4,4,0.953
6,0.7,64,4,4,0.98
7,0.7,64,4,4,0.994
8,0.7,64,4,4,0.999
9,0.7,64,4,4,1
10,0.7,64,4,4,1
11,0.7,64,4,4,1
12,0.7,64,4,4,1
13,0.7,64,4,4,1
14,0.7,64,4,4,1
15,0.7,64,4,4,1
16,0.7,64,4,4,1
17,0.7,64,4,4,1
18,0.7,64,4,4,1
19,0.7,64,4,4,1
20,0.7,64,4,4,1
21,0.7,64,4,4,1
22,0.7,64,4,4,1
23,0.7,64,4,4,1
24,0.7,64,4,4,1
25,0.7,64,4,4,1
26,0.7,64,4,4,1
27,0.7,64,4,4,1
28,0.7,64,4,4,1
29,0.7,64,4,4,1
30,0.7,64,4,4,1
31,0.7,64,4,4,1
32,0.7,64,4,4,1
33,0.7,64,4,4,1
34,0.7,64,4,4,1
35,0.7,64,4,4,1
36,0.7,64,4,4,1
37,0.7,64,4,4,1
38,0.7,64,4,4,1
39,0.7,64,4,4,1
40,0.7,64,4,4,1
41,0.7,64,4,4,1
42,0.7,64,4,4,1
43,0.7,64,4,4,1
44,0.7,64,4,4,1
45,0.7,64,4,4,1
46,0.7,64,4,4,1
47,0.7,64,4,4,1
48,0.7,64,4,4,1
49,0.7,64,4,4,1
50,0.7,64,4,4,1
51,0.7,64,4,4,1
52,0.7,64,4,4,1
53,0.7,64,4,4,1
54,0.7,64,4,4,1
55,0.7,64,4,4,1
56,0.7,64,4,4,1
57,0.7,64,4,4,1
58,0.7,64,4,4,1
59,0.7,64,4,4,1
60,0.7,64,4,4,1
61,0.7,64,4,4,1
62,0.7,64,4,4,1
63,0.7,64,4,4,1
64,0.7,64,4,4,1
65,0.7,64,4,4,1
66,0.7,64,4,4,1
67,0.7,64,4,4,1
68,0.7,64,4,4,1
69,0.7,64,4,4,1
70,0.7,64,4,4,1
71,0.7,64,4,4,1
72,0.7,64,4,4,1
73,0.7,64,4,4,1
74,0.7,64,4,4,1
75,0.7,64,4,4,1
76,0.7,64,4,4,1
77,0.7,64,4,4,1
78,0.7,64,4,4,1
79,0.7,64,4,4,1
80,0.7,64,4,4,1
81,0.7,64,4,4,1
82,0.7,64,4,4,1
83,0.7,64,4,4,1
84,0.7,64,4,4,1
85,0.7,64,4,4,1
86,0.7,64,4,4,1
87,0.7,64,4,4,1
88,0.7,64,4,4,1
89,0.7,64,4,4,1
90,0.7,64,4,4,1
91,0.7,64,4,4,1
92,0.7,64,4,4,1
93,0.7,64,4,4,1
94,0.7,64,4,4,1
95,0.7,64,4,4,1
96,0.7,64,4,4,1
97,0.7,64,4,4,1
98,0.7,64,4,4,1
99,0.7,64,4,4,1
100,0.7,64,4,4,1
1,0.8,64,4,4,0
2,0.8,64,4,4,0.012
3,0.8,64,4,4,0.729
4,0.8,64,4,4,0.948
5,0.8,64,4,4,0.983
6,0.8,64,4,4,0.995
7,0.8,64,4,4,0.999
8,0.8,64,4,4,1
9,0.8,64,4,4,1
10,0.8,64,4,4,1
11,0.8,64,4,4,1
12,0.8,64,4,4,1
13,0.8,64,4,4,1
14,0.8,64,4,4,1
15,0.8,64,4,4,1
16,0.8,64,4,4,1
17,0.8,64,4,4,1
18,0.8,64,4,4,1
19,0.8,64,4,4,1
20,0.8,64,4,4,1
21,0.8,64,4,4,1
22,0.8,64,4,4,1
23,0.8,64,4,4,1
24,0.8,64,4,4,1
25,0.8,64,4,4,1
26,0.8,64,4,4,1
27,0.8,64,4,4,1
28,0.8,64,4,4,1
29,0.8,64,4,4,1
30,0.8,64,4,4,1
31,0.8,64,4,4,1
32,0.8,64,4,4,1
33,0.8,64,4,4,1
34,0.8,64,4,4,1
35,0.8,64,4,4,1
36,0.8,64,4,4,1
37,0.8,64,4,4,1
38,0.8,64,4,4,1
39,0.8,64,4,4,1
40,0.8,64,4,4,1
41,0.8,64,4,4,1
42,0.8,64,4,4,1
43,0.8,64,4,4,1
44,0.8,64,4,4,1
45,0.8,64,4,4,1
46,0.8,64,4,4,1
47,0.8,64,4,4,1
48,0.8,64,4,4,1
49,0.8,64,4,4,1
50,0.8,64,4,4,1
51,0.8,64,4,4,1
52,0.8,64,4,4,1
53,0.8,64,4,4,1
54,0.8,64,4,4,1
55,0.8,64,4,4,1
56,0.8,64,4,4,1
57,0.8,64,4,4,1
58,0.8,64,4,4,1
59,0.8,64,4,4,1
60,0.8,64,4,4,1
61,0.8,64,4,4,1
62,0.8,64,4,4,1
63,0.8,64,4,4,1
64,0.8,64,4,4,1
65,0.8,64,4,4,1
66,0.8,64,4,4,1
67,0.8,64,4,4,1
68,0.8,64,4,4,1
69,0.8,64,4,4,1
70,0.8,64,4,4,1
71,0.8,64,4,4,1
72,0.8,64,4,4,1
73,0.8,64,4,4,1
74,0.8,64,4,4,1
75,0.8,64,4,4,1
76,0.8,64,4,4,1
77,0.8,64,4,4,1
78,0.8,64,4,4,1
79,0.8,64,4,4,1
80,0.8,64,4,4,1
81,0.8,64,4,4,1
82,0.8,64,4,4,1
83,0.8,64,4,4,1
84,0.8,64,4,4,1
85,0.8,64,4,4,1
86,0.8,64,4,4,1
87,0.8,64,4,4,1
88,0.8,64,4,4,1
89,0.8,64,4,4,1
90,0.8,64,4,4,1
91,0.8,64,4,4,1
92,0.8,64,4,4,1
93,0.8,64,4,4,1
94,0.8,64,4,4,1
95,0.8,64,4,4,1
96,0.8,64,4,4,1
97,0.8,64,4,4,1
98,0.8,64,4,4,1
99,0.8,64,4,4,1
100,0.8,64,4,4,1
1,0.9,64,4,4,0
2,0.9,64,4,4,0
3,0.9,64,4,4,0.788
4,0.9,64,4,4,0.97
5,0.9,64,4,4,0.992
6,0.9,64,4,4,0.999
7,0.9,64,4,4,1
8,0.9,64,4,4,1
9,0.9,64,4,4,1
10,0.9,64,4,4,1
11,0.9,64,4,4,1
12,0.9,64,4,4,1
13,0.9,64,4,4,1
14,0.9,64,4,4,1
15,0.9,64,4,4,1
16,0.9,64,4,4,1
17,0.9,64,4,4,1
18,0.9,64,4,4,1
19,0.9,64,4,4,1
20,0.9,64,4,4,1
21,0.9,64,4,4,1
22,0.9,64,4,4,1
23,0.9,64,4,4,1
24,0.9,64,4,4,1
25,0.9,64,4,4,1
26,0.9,64,4,4,1
27,0.9,64,4,4,1
28,0.9,64,4,4,1
29,0.9,64,4,4,1
30,0.9,64,4,4,1
31,0.9,64,4,4,1
32,0.9,64,4,4,1
33,0.9,64,4,4,1
34,0.9,64,4,4,1
35,0.9,64,4,4,1
36,0.9,64,4,4,1
37,0.9,64,4,4,1
38,0.9,64,4,4,1
39,0.9,64,4,4,1
40,0.9,64,4,4,1
41,0.9,64,4,4,1
42,0.9,64,4,4,1
43,0.9,64,4,4,1
44,0.9,64,4,4,1
45,0.9,64,4,4,1
46,0.9,64,4,4,1
47,0.9,64,4,4,1
48,0.9,64,4,4,1
49,0.9,64,4,4,1
50,0.9,64,4,4,1
51,0.9,64,4,4,1
52,0.9,64,4,4,1
53,0.9,64,4,4,1
54,0.9,64,4,4,1
55,0.9,64,4,4,1
56,0.9,64,4,4,1
57,0.9,64,4,4,1
58,0.9,64,4,4,1
59,0.9,64,4,4,1
60,0.9,64,4,4,1
61,0.9,64,4,4,1
62,0.9,64,4,4,1
63,0.9,64,4,4,1
64,0.9,64,4,4,1
65,0.9,64,4,4,1
66,0.9,64,4,4,1
67,0.9,64,4,4,1
68,0.9,64,4,4,1
69,0.9,64,4,4,1
70,0.9,64,4,4,1
71,0.9,64,4,4,1
72,0.9,64,4,4,1
73,0.9,64,4,4,1
74,0.9,64,4,4,1
75,0.9,64,4,4,1
76,0.9,64,4,4,1
77,0.9,64,4,4,1
78,0.9,64,4,4,1
79,0.9,64,4,4,1
80,0.9,64,4,4,1
81,0.9,64,4,4,1
82,0.9,64,4,4,1
83,0.9,64,4,4,1
84,0.9,64,4,4,1
85,0.9,64,4,4,1
86,0.9,64,4,4,1
87,0.9,64,4,4,1
88,0.9,64,4,4,1
89,0.9,64,4,4,1
90,0.9,64,4,4,1
91,0.9,64,4,4,1
92,0.9,64,4,4,1
93,0.9,64,4,4,1
94,0.9,64,4,4,1
95,0.9,64,4,4,1
96,0.9,64,4,4,1
97,0.9,64,4,4,1
98,0.9,64,4,4,1
99,0.9,64,4,4,1
100,0.9,64,4,4,1
1,1,64,4,4,0
2,1,64,4,4,0
3,1,64,4,4,0.86
4,1,64,4,4,0.993
5,1,64,4,4,1
6,1,64,4,4,1
7,1,64,4,4,1
8,1,64,4,4,1
9,1,64,4,4,1
10,1,64,4,4,1
11,1,64,4,4,1
12,1,64,4,4,1
13,1,64,4,4,1
14,1,64,4,4,1
15,1,64,4,4,1
16,1,64,4,4,1
17,1,64,4,4,1
18,1,64,4,4,1
19,1,64,4,4,1
20,1,64,4,4,1
21,1,64,4,4,1
22,1,64,4,4,1
23,1,64,4,4,1
24,1,64,4,4,1
25,1,64,4,4,1
26,1,64,4,4,1
27,1,64,4,4,1
28,1,64,4,4,1
29,1,64,4,4,1
30,1,64,4,4,1
31,1,64,4,4,1
32,1,64,4,4,1
33,1,64,4,4,1
34,1,64,4,4,1
35,1,64,4,4,1
36,1,64,4,4,1
37,1,64,4,4,1
38,1,64,4,4,1
39,1,64,4,4,1
40,1,64,4,4,1
41,1,64,4,4,1
42,1,64,4,4,1
43,1,64,4,4,1
44,1,64,4,4,1
45,1,64,4,4,1
46,1,64,4,4,1
47,1,64,4,4,1
48,1,64,4,4,1
49,1,64,4,4,1
50,1,64,4,4,1
51,1,64,4,4,1
52,1,64,4,4,1
53,1,64,4,4,1
54,1,64,4,4,1
55,1,64,4,4,1
56,1,64,4,4,1
57,1,64,4,4,1
58,1,64,4,4,1
59,1,64,4,4,1
60,1,64,4,4,1
61,1,64,4,4,1
62,1,64,4,4,1
63,1,64,4,4,1
64,1,64,4,4,1
65,1,64,4,4,1
66,1,64,4,4,1
67,1,64,4,4,1
68,1,64,4,4,1
69,1,64,4,4,1
70,1,64,4,4,1
71,1,64,4,4,1
72,1,64,4,4,1
73,1,64,4,4,1
74,1,64,4,4,1
75,1,64,4,4,1
76,1,64,4,4,1
77,1,64,4,4,1
78,1,64,4,4,1
79,1,64,4,4,1
80,1,64,4,4,1
81,1,64,4,4,1
82,1,64,4,4,1
83,1,64,4,4,1
84,1,64,4,4,1
85,1,64,4,4,1
86,1,64,4,4,1
87,1,64,4,4,1
88,1,64,4,4,1
89,1,64,4,4,1
90,1,64,4,4,1
91,1,64,4,4,1
92,1,64,4,4,1
93,1,64,4,4,1
94,1,64,4,4,1
95,1,64,4,4,1
96,1,64,4,4,1
97,1,64,4,4,1
98,1,64,4,4,1
99,1,64,4,4,1
100,1,64,4,4,1
0,0.1,64,8,1,0.277
1,0.1,64,8,1,0.277
2,0.1,64,8,1,0.28700000000000003
3,0.1,64,8,1,0.31
4,0.1,64,8,1,0.321
5,0.1,64,8,1,0.33
6,0.1,64,8,1,0.337
7,0.1,64,8,1,0.34600000000000003
8,0.1,64,8,1,0.35500000000000004
9,0.1,64,8,1,0.372
10,0.1,64,8,1,0.385
11,0.1,64,8,1,0.393
12,0.1,64,8,1,0.40700000000000003
13,0.1,64,8,1,0.41800000000000004
14,0.1,64,8,1,0.431
15,0.1,64,8,1,0.443
16,0.1,64,8,1,0.453
17,0.1,64,8,1,0.466
18,0.1,64,8,1,0.47300000000000003
19,0.1,64,8,1,0.48700000000000004
20,0.1,64,8,1,0.506
21,0.1,64,8,1,0.516
22,0.1,64,8,1,0.523
23,0.1,64,8,1,0.531
24,0.1,64,8,1,0.54
25,0.1,64,8,1,0.548
26,0.1,64,8,1,0.561
27,0.1,64,8,1,0.5690000000000001
28,0.1,64,8,1,0.5810000000000001
29,0.1,64,8,1,0.588
30,0.1,64,8,1,0.592
31,0.1,64,8,1,0.599
32,0.1,64,8,1,0.605
33,0.1,64,8,1,0.613
34,0.1,64,8,1,0.623
35,0.1,64,8,1,0.63
36,0.1,64,8,1,0.642
37,0.1,64,8,1,0.65
38,0.1,64,8,1,0.656
39,0.1,64,8,1,0.661
40,0.1,64,8,1,0.669
41,0.1,64,8,1,0.677
42,0.1,64,8,1,0.68
43,0.1,64,8,1,0.6900000000000001
44,0.1,64,8,1,0.6970000000000001
45,0.1,64,8,1,0.7090000000000001
46,0.1,64,8,1,0.714
47,0.1,64,8,1,0.718
48,0.1,64,8,1,0.724
49,0.1,64,8,1,0.733
50,0.1,64,8,1,0.742
